counter_type,data_type,is_key,schema,variable
Counter,Int32,No,egtpc,%tun-recv-updbearrespdeniedUeTempNotReachableDueToPSM%
Counter,Int32,No,egtpc,%tun-recv-updbearrespdeniedOtherCause%
Counter,Int32,No,egtpc,%tun-sent-creinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-sent-retranscreinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-recv-creinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-recv-creinddatafwdngreqDiscard%
Counter,Int32,No,egtpc,%tun-recv-creinddatafwdngreqNorsp%
Counter,Int32,No,egtpc,%tun-recv-retranscreinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-sent-creinddatafwdngrsp%
Counter,Int32,No,egtpc,%tun-sent-creinddatafwdngrspaccept%
Counter,Int32,No,egtpc,%tun-sent-creinddatafwdngrspdenied%
Counter,Int32,No,egtpc,%tun-sent-retranscreinddatafwdngrsp%
Counter,Int32,No,egtpc,%tun-recv-creinddatafwdngrsp%
Counter,Int32,No,egtpc,%tun-recv-creinddatafwdngrspDiscard%
Counter,Int32,No,egtpc,%tun-recv-creinddatafwdngrspaccept%
Counter,Int32,No,egtpc,%tun-recv-creinddatafwdngrspdenied%
Counter,Int32,No,egtpc,%tun-sent-delinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-sent-retransdelinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-recv-delinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-recv-delinddatafwdngreqDiscard%
Counter,Int32,No,egtpc,%tun-recv-delinddatafwdngreqNorsp%
Counter,Int32,No,egtpc,%tun-recv-retransdelinddatafwdngreq%
Counter,Int32,No,egtpc,%tun-sent-delinddatafwdngrsp%
Counter,Int32,No,egtpc,%tun-sent-retransdelinddatafwdngrsp%
Counter,Int32,No,egtpc,%tun-sent-delinddatafwdngrspaccept%
Counter,Int32,No,egtpc,%tun-sent-delinddatafwdngrspdenied%
Counter,Int32,No,egtpc,%tun-recv-delinddatafwdngrsp%
Counter,Int32,No,egtpc,%tun-recv-delinddatafwdngrspDiscard%
Counter,Int32,No,egtpc,%tun-recv-delinddatafwdngrspaccept%
Counter,Int32,No,egtpc,%tun-recv-delinddatafwdngrspdenied%
Counter,Int32,No,egtpc,%tun-sent-changenotfreq%
Counter,Int32,No,egtpc,%tun-sent-retranschangenotfreq%
Counter,Int32,No,egtpc,%tun-recv-changenotfreq%
Counter,Int32,No,egtpc,%tun-recv-changenotfreqDiscard%
Counter,Int32,No,egtpc,%tun-recv-changenotfreqNorsp%
Counter,Int32,No,egtpc,%tun-recv-retranschangenotfreq%
Counter,Int32,No,egtpc,%tun-sent-changenotfresp%
Counter,Int32,No,egtpc,%tun-sent-changenotfrespaccept%
Counter,Int32,No,egtpc,%tun-sent-changenotfrespdenied%
Counter,Int32,No,egtpc,%tun-sent-retranschangenotfresp%
Counter,Int32,No,egtpc,%tun-recv-changenotfresp%
Counter,Int32,No,egtpc,%tun-recv-changenotfrespDiscard%
Counter,Int32,No,egtpc,%tun-recv-changenotfrespaccept%
Counter,Int32,No,egtpc,%tun-recv-changenotfrespdenied%
Counter,Int32,No,egtpc,%tun-sent-stoppagingind%
Counter,Int32,No,egtpc,%tun-recv-stoppagingind%
Counter,Int32,No,egtpc,%tun-sent-pgwRstnotfreq%
Counter,Int32,No,egtpc,%tun-sent-retranspgwRstnotfreq%
Counter,Int32,No,egtpc,%tun-recv-pgwRstnotfackp%
Counter,Int32,No,egtpc,%tun-recv-pgwRstnotfackpaccept%
Counter,Int32,No,egtpc,%tun-recv-pgwRstnotfackpdenied%
Counter,Int32,No,egtpc,%tun-recv-discardPgwRstnotfack%
Counter,Int32,No,egtpc,%csfb-sent-suspendnotf%
Counter,Int32,No,egtpc,%csfb-sent-retranssuspendnotf%
Counter,Int32,No,egtpc,%csfb-recv-suspendnotf%
Counter,Int32,No,egtpc,%csfb-recv-suspendnotfDiscard%
Counter,Int32,No,egtpc,%csfb-recv-suspendnotfNorsp%
Counter,Int32,No,egtpc,%csfb-recv-retranssuspendnotf%
Counter,Int32,No,egtpc,%csfb-sent-suspendack%
Counter,Int32,No,egtpc,%csfb-sent-suspendackaccept%
Counter,Int32,No,egtpc,%csfb-sent-suspendackdenied%
Counter,Int32,No,egtpc,%csfb-recv-suspendack%
Counter,Int32,No,egtpc,%csfb-recv-suspendackDiscard%
Counter,Int32,No,egtpc,%csfb-recv-suspendackaccept%
Counter,Int32,No,egtpc,%csfb-recv-suspenddenied%
Counter,Int32,No,egtpc,%csfb-sent-resumenotf%
Counter,Int32,No,egtpc,%csfb-sent-retransresumenotf%
Counter,Int32,No,egtpc,%csfb-recv-resumenotf%
Counter,Int32,No,egtpc,%csfb-recv-resumenotfDiscard%
Counter,Int32,No,egtpc,%csfb-recv-resumenotfNorsp%
Counter,Int32,No,egtpc,%csfb-recv-retransresumenotf%
Counter,Int32,No,egtpc,%csfb-sent-resumeack%
Counter,Int32,No,egtpc,%csfb-sent-resumeackaccept%
Counter,Int32,No,egtpc,%csfb-sent-resumeackdenied%
Counter,Int32,No,egtpc,%csfb-recv-resumeack%
Counter,Int32,No,egtpc,%csfb-recv-resumeackDiscard%
Counter,Int32,No,egtpc,%csfb-recv-resumeackaccept%
Counter,Int32,No,egtpc,%csfb-recv-resumedenied%
Counter,Int32,No,egtpc,%tun-sent-crebear-throttle-succeed%
Counter,Int32,No,egtpc,%tun-sent-crebear-throttle-queued%
Counter,Int32,No,egtpc,%tun-sent-crebear-throttle-dropped%
Counter,Int32,No,egtpc,%tun-sent-retranscrebear-throttle-succeed%
Counter,Int32,No,egtpc,%tun-sent-retranscrebear-throttle-queued%
Counter,Int32,No,egtpc,%tun-sent-retranscrebear-throttle-dropped%
Counter,Int32,No,egtpc,%tun-sent-updbearreq-throttle-succeed%
Counter,Int32,No,egtpc,%tun-sent-updbearreq-throttle-queued%
Counter,Int32,No,egtpc,%tun-sent-updbearreq-throttle-dropped%
Counter,Int32,No,egtpc,%tun-sent-retransupdbearreq-throttle-succeed%
Counter,Int32,No,egtpc,%tun-sent-retransupdbearreq-throttle-queued%
Counter,Int32,No,egtpc,%tun-sent-retransupdbearreq-throttle-dropped%
Counter,Int32,No,egtpc,%tun-sent-delbearreq-throttle-succeed%
Counter,Int32,No,egtpc,%tun-sent-delbearreq-throttle-queued%
Counter,Int32,No,egtpc,%tun-sent-delbearreq-throttle-dropped%
Counter,Int32,No,egtpc,%tun-sent-retransdelbearreq-throttle-succeed%
Counter,Int32,No,egtpc,%tun-sent-retransdelbearreq-throttle-queued%
Counter,Int32,No,egtpc,%tun-sent-retransdelbearreq-throttle-dropped%
Counter,Int32,No,egtpc,%msgs-inc-rate-limited%
Counter,Int32,No,egtpc,%msgs-inc-rl-scheduled%
Counter,Int32,No,egtpc,%msgs-inc-rl-curr-queued%
Counter,Int32,No,egtpc,%msgs-inc-rl-drop-queue%
Counter,Int32,No,egtpc,%msgs-inc-rl-drop-queue-full%
Counter,Int32,No,egtpc,%msgs-inc-rl-drop-rate-exceed%
Counter,Int32,No,egtpc,%msgs-inc-rl-throttled%
Counter,Int32,No,egtpc,%OutSigPktS5S8PGW%
Counter,Int32,No,egtpc,%IncSigPktS5S8PGW%
Counter,Int32,No,egtpc,%OutSigOctS5S8PGW%
Counter,Int32,No,egtpc,%IncSigOctS5S8PGW%
Counter,Int32,No,egtpc,%OutSigPktS5S8SGW%
Counter,Int32,No,egtpc,%IncSigPktS5S8SGW%
Counter,Int32,No,egtpc,%OutSigOctS5S8SGW%
Counter,Int32,No,egtpc,%IncSigOctS5S8SGW%
Counter,Int32,No,egtpc,%OutSigPktS11S4SGW%
Counter,Int32,No,egtpc,%IncSigPktS11S4SGW%
Counter,Int32,No,egtpc,%OutSigOctS11S4SGW%
Counter,Int32,No,egtpc,%IncSigOctS11S4SGW%
Counter,Int32,No,egtpc,%OutSigPktS11S10MME%
Counter,Int32,No,egtpc,%IncSigPktS11S10MME%
Counter,Int32,No,egtpc,%OutSigOctS11S10MME%
Counter,Int32,No,egtpc,%IncSigOctS11S10MME%
Counter,Int32,No,egtpc,%OutSigPktS4SGSN%
Counter,Int32,No,egtpc,%IncSigPktS4SGSN%
Counter,Int32,No,egtpc,%OutSigOctS4SGSN%
Counter,Int32,No,egtpc,%IncSigOctS4SGSN%
Counter,Int32,No,egtpc,%OutSigPktS2ACGW%
Counter,Int32,No,egtpc,%IncSigPktS2ACGW%
Counter,Int32,No,egtpc,%OutSigOctS2ACGW%
Counter,Int32,No,egtpc,%IncSigOctS2ACGW%
Counter,Int32,No,egtpc,%OutSigPktS2bePDG%
Counter,Int32,No,egtpc,%IncSigPktS2bePDG%
Counter,Int32,No,egtpc,%OutSigOctS2bePDG%
Counter,Int32,No,egtpc,%IncSigOctS2bePDG%
Counter,Int32,No,egtpc,%total-sent-req%
Counter,Int32,No,egtpc,%total-sent-retransReq%
Counter,Int32,No,egtpc,%total-recv-req%
Counter,Int32,No,egtpc,%total-recv-retransReq%
Counter,Int32,No,egtpc,%total-recv-reqDiscarded%
Counter,Int32,No,egtpc,%total-recv-noRspReq%
Counter,Int32,No,egtpc,%total-sent-rsp%
Counter,Int32,No,egtpc,%total-sent-rspAccept%
Counter,Int32,No,egtpc,%total-sent-rspDenied%
Counter,Int32,No,egtpc,%total-sent-rspRetrans%
Counter,Int32,No,egtpc,%total-recv-resp%
Counter,Int32,No,egtpc,%total-recv-rspAccept%
Counter,Int32,No,egtpc,%total-recv-rspDenied%
Counter,Int32,No,egtpc,%total-recv-rspDiscarded%
Counter,Int32,No,egtpc,%path-sent-echoreq%
Counter,Int32,No,egtpc,%path-sent-retransechoreq%
Counter,Int32,No,egtpc,%path-recv-echoreq%
Counter,Int32,No,egtpc,%path-sent-echoresp%
Counter,Int32,No,egtpc,%path-recv-echoresp%
Counter,Int32,No,egtpc,%path-sent-versnotsupp%
Counter,Int32,No,egtpc,%path-recv-versnotsupp%
Counter,Int32,No,egtpc,%mobility-sent-ctxreq%
Counter,Int32,No,egtpc,%mobility-sent-retransctxreq%
Counter,Int32,No,egtpc,%mobility-recv-ctxreq%
Counter,Int32,No,egtpc,%mobility-recv-ctxreqDiscard%
Counter,Int32,No,egtpc,%mobility-recv-ctxreqNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransctxreq%
Counter,Int32,No,egtpc,%mobility-sent-ctxrsp%
Counter,Int32,No,egtpc,%mobility-sent-retransctxrsp%
Counter,Int32,No,egtpc,%mobility-recv-ctxrsp%
Counter,Int32,No,egtpc,%mobility-recv-ctxrspDiscard%
Counter,Int32,No,egtpc,%mobility-recv-ctxrspNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransctxrsp%
Counter,Int32,No,egtpc,%mobility-sent-ctxrspaccept%
Counter,Int32,No,egtpc,%mobility-sent-ctxrspdenied%
Counter,Int32,No,egtpc,%mobility-recv-ctxrspaccept%
Counter,Int32,No,egtpc,%mobility-recv-ctxrspdenied%
Counter,Int32,No,egtpc,%mobility-sent-ctxack%
Counter,Int32,No,egtpc,%mobility-sent-retransctxack%
Counter,Int32,No,egtpc,%mobility-recv-ctxack%
Counter,Int32,No,egtpc,%mobility-recv-ctxackDiscard%
Counter,Int32,No,egtpc,%mobility-sent-ctxackaccept%
Counter,Int32,No,egtpc,%mobility-sent-ctxackdenied%
Counter,Int32,No,egtpc,%mobility-recv-ctxackaccept%
Counter,Int32,No,egtpc,%mobility-recv-ctxackdenied%
Counter,Int32,No,egtpc,%mobility-sent-idtreq%
Counter,Int32,No,egtpc,%mobility-sent-retransidtreq%
Counter,Int32,No,egtpc,%mobility-recv-idtreq%
Counter,Int32,No,egtpc,%mobility-recv-idtreqDiscard%
Counter,Int32,No,egtpc,%mobility-recv-idtreqNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransidtreq%
Counter,Int32,No,egtpc,%mobility-sent-idtrsp%
Counter,Int32,No,egtpc,%mobility-sent-retransidtrsp%
Counter,Int32,No,egtpc,%mobility-recv-idtrsp%
Counter,Int32,No,egtpc,%mobility-recv-idtrspDiscard%
Counter,Int32,No,egtpc,%mobility-sent-idtrspaccept%
Counter,Int32,No,egtpc,%mobility-sent-idtrspdenied%
Counter,Int32,No,egtpc,%mobility-recv-idtrspaccept%
Counter,Int32,No,egtpc,%mobility-recv-idtrspdenied%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelreq%
Counter,Int32,No,egtpc,%mobility-sent-retransfwdrelreq%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelreq%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelreqDiscard%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelreqNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransfwdrelreq%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelrsp%
Counter,Int32,No,egtpc,%mobility-sent-retransfwdrelrsp%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelrsp%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelrspDiscard%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelrspaccept%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelrspdenied%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelrspaccept%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelrspdenied%
Counter,Int32,No,egtpc,%mobility-sent-fwdaccnotf%
Counter,Int32,No,egtpc,%mobility-sent-retransfwdaccnotf%
Counter,Int32,No,egtpc,%mobility-recv-fwdaccnotf%
Counter,Int32,No,egtpc,%mobility-recv-fwdaccnotfNorsp%
Counter,Int32,No,egtpc,%mobility-recv-fwdaccnotfDiscard%
Counter,Int32,No,egtpc,%mobility-recv-retransfwdaccnotf%
Counter,Int32,No,egtpc,%mobility-sent-fwdaccack%
Counter,Int32,No,egtpc,%mobility-sent-retransfwdaccack%
Counter,Int32,No,egtpc,%mobility-recv-fwdaccack%
Counter,Int32,No,egtpc,%mobility-recv-fwdaccackDiscard%
Counter,Int32,No,egtpc,%mobility-sent-fwdaccackaccept%
Counter,Int32,No,egtpc,%mobility-sent-fwdaccackdenied%
Counter,Int32,No,egtpc,%mobility-recv-fwdaccackaccept%
Counter,Int32,No,egtpc,%mobility-recv-fwdaccackdenied%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelcmpnotf%
Counter,Int32,No,egtpc,%mobility-sent-retransfwdrelcmpnotf%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelcmpnotf%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelcmpnotfDiscard%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelcmpnotfNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransfwdrelcmpnotf%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelcmpack%
Counter,Int32,No,egtpc,%mobility-sent-retransfwdrelcmpack%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelcmpack%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelcmpackDiscard%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelcmpackaccept%
Counter,Int32,No,egtpc,%mobility-sent-fwdrelcmpackdenied%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelcmpackaccept%
Counter,Int32,No,egtpc,%mobility-recv-fwdrelcmpackdenied%
Counter,Int32,No,egtpc,%mobility-sent-relcancelreq%
Counter,Int32,No,egtpc,%mobility-sent-retransrelcancelreq%
Counter,Int32,No,egtpc,%mobility-recv-relcancelreq%
Counter,Int32,No,egtpc,%mobility-recv-relcancelreqDiscard%
Counter,Int32,No,egtpc,%mobility-recv-relcancelreqNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransrelcancelreq%
Counter,Int32,No,egtpc,%mobility-sent-relcancelrsp%
Counter,Int32,No,egtpc,%mobility-sent-retransrelcancelrsp%
Counter,Int32,No,egtpc,%mobility-recv-relcancelrsp%
Counter,Int32,No,egtpc,%mobility-recv-relcancelrspDiscard%
Counter,Int32,No,egtpc,%mobility-sent-relcancelrspaccept%
Counter,Int32,No,egtpc,%mobility-sent-relcancelrspdenied%
Counter,Int32,No,egtpc,%mobility-recv-relcancelrspaccept%
Counter,Int32,No,egtpc,%mobility-recv-relcancelrspdenied%
Counter,Int32,No,egtpc,%mobility-sent-cspagingind%
Counter,Int32,No,egtpc,%mobility-recv-cspagingind%
Counter,Int32,No,egtpc,%mobility-sent-alertmmenotf%
Counter,Int32,No,egtpc,%mobility-sent-retransalertmmenotf%
Counter,Int32,No,egtpc,%mobility-recv-alertmmenotf%
Counter,Int32,No,egtpc,%mobility-recv-alertmmenotfDiscard%
Counter,Int32,No,egtpc,%mobility-recv-alertmmenotfNosp%
Counter,Int32,No,egtpc,%mobility-recv-retransalertmmenotf%
Counter,Int32,No,egtpc,%mobility-sent-alertmmeack%
Counter,Int32,No,egtpc,%mobility-sent-retransalertmmeack%
Counter,Int32,No,egtpc,%mobility-recv-alertmmeack%
Counter,Int32,No,egtpc,%mobility-recv-alertmmeackDiscard%
Counter,Int32,No,egtpc,%mobility-sent-alertmmeackaccept%
Counter,Int32,No,egtpc,%mobility-sent-alertmmeackdenied%
Counter,Int32,No,egtpc,%mobility-recv-alertmmeackaccept%
Counter,Int32,No,egtpc,%mobility-recv-alertmmeackdenied%
Counter,Int32,No,egtpc,%mobility-sent-ueactivitynotf%
Counter,Int32,No,egtpc,%mobility-sent-retransueactivitynotf%
Counter,Int32,No,egtpc,%mobility-recv-ueactivitynotf%
Counter,Int32,No,egtpc,%mobility-recv-ueactivitynotfDiscard%
Counter,Int32,No,egtpc,%mobility-recv-ueactivitynotfNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransueactivitynotf%
Counter,Int32,No,egtpc,%mobility-sent-ueactivityack%
Counter,Int32,No,egtpc,%mobility-sent-retransueactivityack%
Counter,Int32,No,egtpc,%mobility-recv-ueactivityack%
Counter,Int32,No,egtpc,%mobility-recv-ueactivityackDiscard%
Counter,Int32,No,egtpc,%mobility-sent-ueactivityackaccept%
Counter,Int32,No,egtpc,%mobility-sent-ueactivityackdenied%
Counter,Int32,No,egtpc,%mobility-recv-ueactivityackaccept%
Counter,Int32,No,egtpc,%mobility-recv-ueactivityackdenied%
Counter,Int32,No,egtpc,%mobility-sent-ranInforelay%
Counter,Int32,No,egtpc,%mobility-recv-ranInforelay%
Counter,Int32,No,egtpc,%mobility-sent-configxfertun%
Counter,Int32,No,egtpc,%mobility-recv-configxfertun%
Counter,Int32,No,egtpc,%mobility-sent-detachnotf%
Counter,Int32,No,egtpc,%mobility-sent-retransdetachnotf%
Counter,Int32,No,egtpc,%mobility-recv-detachnotf%
Counter,Int32,No,egtpc,%mobility-recv-detachnotfDiscard%
Counter,Int32,No,egtpc,%mobility-recv-detachnotfNorsp%
Counter,Int32,No,egtpc,%mobility-recv-retransdetachnotf%
Counter,Int32,No,egtpc,%mobility-sent-detachack%
Counter,Int32,No,egtpc,%mobility-recv-detachack%
Counter,Int32,No,egtpc,%mobility-recv-detachackDiscard%
Counter,Int32,No,egtpc,%mobility-sent-detachackaccept%
Counter,Int32,No,egtpc,%mobility-sent-detachackdenied%
Counter,Int32,No,egtpc,%mobility-recv-detachackaccept%
Counter,Int32,No,egtpc,%mobility-recv-detachackdenied%
Counter,Int32,No,egtpc,%trace-sent-activate%
Counter,Int32,No,egtpc,%trace-recv-activate%
Counter,Int32,No,egtpc,%trace-sent-deactivate%
Counter,Int32,No,egtpc,%trace-recv-deactivate%
Counter,Int32,No,egtpc,%srvcc-sent-pstocsreq%
Counter,Int32,No,egtpc,%srvcc-sent-retranspstocsreq%
Counter,Int32,No,egtpc,%srvcc-recv-pstocsrsp%
Counter,Int32,No,egtpc,%srvcc-recv-pstocsrspDiscard%
Counter,Int32,No,egtpc,%srvcc-recv-pstocsrspaccept%
Counter,Int32,No,egtpc,%srvcc-recv-pstocsrspdenied%
Counter,Int32,No,egtpc,%srvcc-recv-pstocscmpnotf%
Counter,Int32,No,egtpc,%srvcc-recv-pstocscmpnotfDiscard%
Counter,Int32,No,egtpc,%srvcc-recv-retranspstocscmpnotf%
Counter,Int32,No,egtpc,%srvcc-sent-pstocscmpack%
Counter,Int32,No,egtpc,%srvcc-sent-retranspstocscmpack%
Counter,Int32,No,egtpc,%srvcc-sent-pstocscmpackaccept%
Counter,Int32,No,egtpc,%srvcc-sent-pstocscmpackdenied%
Counter,Int32,No,egtpc,%srvcc-sent-pstocscancelnotf%
Counter,Int32,No,egtpc,%srvcc-sent-retranspstocscancelnotf%
Counter,Int32,No,egtpc,%srvcc-recv-pstocscancelack%
Counter,Int32,No,egtpc,%srvcc-recv-pstocscancelackDiscard%
Counter,Int32,No,egtpc,%srvcc-recv-pstocscanelackaccept%
Counter,Int32,No,egtpc,%srvcc-recv-pstocscancelackdenied%
Counter,Int32,No,egtpc,%gtpv1path-sent-echoreq%
Counter,Int32,No,egtpc,%gtpv1path-recv-echoreq%
Counter,Int32,No,egtpc,%gtpv1path-sent-echoresp%
Counter,Int32,No,egtpc,%gtpv1path-recv-echoresp%
Gauge,Int32,No,egtpc,%load-overload-own-lci%
Gauge,Int32,No,egtpc,%load-overload-own-oci%
Counter,Int32,No,egtpc,%load-overload-num-msg-throttled%
Counter,Int32,No,egtpc,%load-overload-num-ovrload-cond-reached%
Counter,Int32,No,egtpc,%s11-tun-recv-cresessreq-emps%
Counter,Int32,No,egtpc,%s11-tun-sent-cresessresp-emps%
Counter,Int32,No,egtpc,%s11-tun-recv-modbearerreq-emps%
Counter,Int32,No,egtpc,%s11-tun-sent-modbearerresp-emps%
Counter,Int32,No,egtpc,%s11-tun-sent-crebearerreq-emps%
Counter,Int32,No,egtpc,%s11-tun-recv-crebearerresp-emps%
Counter,Int32,No,egtpc,%s11-tun-sent-updbearerreq-emps%
Counter,Int32,No,egtpc,%s11-tun-recv-updbearerresp-emps%
Counter,Int32,No,egtpc,%s11-tun-sent-ddnreq-emps%
Counter,Int32,No,egtpc,%s11-tun-recv-ddnack-emps%
Counter,Int32,No,egtpc,%s4-tun-recv-cresessreq-emps%
Counter,Int32,No,egtpc,%s4-tun-sent-cresessresp-emps%
Counter,Int32,No,egtpc,%tun-sent-cresessreq-emps%
Counter,Int32,No,egtpc,%tun-recv-cresessresp-emps%
Counter,Int32,No,egtpc,%tun-sent-modbearerreq-emps%
Counter,Int32,No,egtpc,%tun-recv-modbearerresp-emps%
Counter,Int32,No,egtpc,%tun-recv-crebearerreq-emps%
Counter,Int32,No,egtpc,%tun-sent-crebearerresp-emps%
Counter,Int32,No,egtpc,%tun-recv-updbearerreq-emps%
Counter,Int32,No,egtpc,%tun-sent-updbearerresp-emps%
Info,String,Yes,mme,%vpnname%
Info,Int32,Yes,mme,%vpnid%
Info,String,Yes,mme,%servname%
Info,Int32,Yes,mme,%servid%
Gauge,Int32,No,mme,%sess-cur%
Gauge,Int32,No,mme,%sess-ecm-connect%
Counter,Int32,No,mme,%emmevent-auth-attempt%
Counter,Int32,No,mme,%emmevent-auth-success%
Counter,Int32,No,mme,%emmevent-auth-failure%
Counter,Int32,No,mme,%emmevent-iden-attempt%
Counter,Int32,No,mme,%emmevent-iden-success%
Counter,Int32,No,mme,%emmevent-iden-failure%
Counter,Int32,No,mme,%emmevent-sec-attempt%
Counter,Int32,No,mme,%emmevent-sec-success%
Counter,Int32,No,mme,%emmevent-sec-failure%
Counter,Int32,No,mme,%emmevent-x2ho-attempt%
Counter,Int32,No,mme,%emmevent-x2ho-success%
Counter,Int32,No,mme,%emmevent-x2ho-failure%
Counter,Int32,No,mme,%emmevent-path-update-attempt%
Counter,Int32,No,mme,%emmevent-path-update-success%
Counter,Int32,No,mme,%emmevent-path-update-failure%
Counter,Int32,No,mme,%emmevent-s1ho-attempt%
Counter,Int32,No,mme,%emmevent-s1ho-success%
Counter,Int32,No,mme,%emmevent-s1ho-failure%
Counter,Int32,No,mme,%emmevent-s1ho-target-tai-attempt%
Counter,Int32,No,mme,%emmevent-s1ho-target-tai-success%
Counter,Int32,No,mme,%emmevent-s1ho-target-tai-failure%
Counter,Int32,No,mme,%emmevent-detachueinit-attempt%
Counter,Int32,No,mme,%emmevent-detachueinit-success%
Counter,Int32,No,mme,%emmevent-detachueinit-failure%
Counter,Int32,No,mme,%emmevent-detachnwinit-attempt%
Counter,Int32,No,mme,%emmevent-detachnwinit-success%
Counter,Int32,No,mme,%emmevent-detachnwinit-failure%
Counter,Int32,No,mme,%emmevent-detachhssinit-attempt%
Counter,Int32,No,mme,%emmevent-detachhssinit-success%
Counter,Int32,No,mme,%emmevent-detachhssinit-failure%
Counter,Int32,No,mme,%ecmevent-idlemode-attempt%
Counter,Int32,No,mme,%ecmevent-idlemode-success%
Counter,Int32,No,mme,%ecmevent-idlemode-failure%
Counter,Int32,No,mme,%ecmevent-ue-srvcreq-attempt%
Counter,Int32,No,mme,%ecmevent-ue-srvcreq-success%
Counter,Int32,No,mme,%ecmevent-ue-srvcreq-failure%
Counter,Int32,No,mme,%ecmevent-nw-srvcreq-attempt%
Counter,Int32,No,mme,%ecmevent-nw-srvcreq-success%
Counter,Int32,No,mme,%ecmevent-nw-srvcreq-failure%
Counter,Int32,No,mme,%ecmevent-s1rel-loadbalance%
Counter,Int32,No,mme,%emmctrlmsg-sent-cleartext%
Counter,Int32,No,mme,%emmctrlmsg-sent-integrity%
Counter,Int32,No,mme,%emmctrlmsg-sent-cipher%
Counter,Int32,No,mme,%emmctrlmsg-sent-retrans%
Counter,Int32,No,mme,%emmctrlmsg-sent-failure%
Counter,Int32,No,mme,%emmctrlmsg-recv-cleartext%
Counter,Int32,No,mme,%emmctrlmsg-recv-integrity%
Counter,Int32,No,mme,%emmctrlmsg-recv-cipher%
Counter,Int32,No,mme,%emmctrlmsg-recv-accept%
Counter,Int32,No,mme,%emmctrlmsg-recv-discard%
Counter,Int32,No,mme,%emmctrlmsg-recv-denied%
Counter,Int32,No,mme,%emmctrlmsg-recv-deocdefail%
Gauge,Int32,No,mme,%emmcall-attach-currcall%
Gauge,Int32,No,mme,%emmcall-attach-maxcall%
Gauge,Int32,No,mme,%emmcall-connect-curcall%
Gauge,Int32,No,mme,%emmcall-connect-maxcall%
Gauge,Int32,No,mme,%emmcall-idle-curcall%
Gauge,Int32,No,mme,%emmcall-idle-maxcall%
Counter,Int32,No,mme,%emmdisc-uedetach%
Counter,Int32,No,mme,%emmdisc-pgwdetach%
Counter,Int32,No,mme,%emmdisc-hssdetach%
Counter,Int32,No,mme,%emmdisc-mmedetach%
Counter,Int32,No,mme,%emmdisc-implicitdetach%
Counter,Int32,No,mme,%emmdisc-localabort%
Counter,Int32,No,mme,%emmdisc-authfail%
Counter,Int32,No,mme,%emmdisc-subsparamfail%
Counter,Int32,No,mme,%emmdisc-foreignplmnreject%
Counter,Int32,No,mme,%emmdisc-apnnotsupinplmnrat%
Counter,Int32,No,mme,%emmdisc-noepssubscription%
Counter,Int32,No,mme,%emmdisc-otherreasons%
Counter,Int32,No,mme,%esmevent-pdncon-attempt%
Counter,Int32,No,mme,%esmevent-pdncon-success%
Counter,Int32,No,mme,%esmevent-pdncon-failure%
Counter,Int32,No,mme,%esmevent-pdncon-ipv4-attempt%
Counter,Int32,No,mme,%esmevent-pdncon-ipv4-success%
Counter,Int32,No,mme,%esmevent-pdncon-ipv4-failure%
Counter,Int32,No,mme,%esmevent-pdncon-ipv6-attempt%
Counter,Int32,No,mme,%esmevent-pdncon-ipv6-success%
Counter,Int32,No,mme,%esmevent-pdncon-ipv6-failure%
Counter,Int32,No,mme,%esmevent-dcnr-user-pdncon-attempt%
Counter,Int32,No,mme,%esmevent-dcnr-user-pdncon-success%
Counter,Int32,No,mme,%esmevent-dcnr-user-pdncon-failure%
Counter,Int32,No,mme,%esmevent-defbearact-attempt%
